Time,Channel A,Channel B
5.11999997,-0.19028291,-0.19821772
5.16095997,-0.26310006,-0.26172674
5.20191997,-0.29950866,-0.29801324
5.24287997,-0.25400555,-0.26172674
5.28383997,-0.25400555,-0.25266275
5.32479997,-0.21759698,-0.21634571
5.36575997,-0.21759698,-0.22544023
5.40671997,-0.20850246,-0.20728171
5.44767997,-0.22669148,-0.22544023
5.48863997,-0.21759698,-0.22544023
5.52959997,-0.25400555,-0.27079073
5.57055997,-0.30860317,-0.31617177
5.61151997,-0.25400555,-0.26172674
5.65247997,-0.29041412,-0.29801324
5.69343997,-0.27219459,-0.27079073
5.73439997,-0.23578601,-0.24356823
5.77535996,-0.26310006,-0.27079073
5.81631996,-0.28128910,-0.28894925
5.85727996,-0.32679221,-0.33429974
5.89823996,-0.36320078,-0.36152226
5.93919996,-0.33588672,-0.34339428
5.98015996,-0.36320078,-0.36152226
6.02111996,-0.37229529,-0.37968078
6.06207996,-0.38138983,-0.38874477
6.10303996,-0.43601793,-0.42506179
6.14399996,-0.43601793,-0.43412581
6.18495996,-0.43601793,-0.44318980
6.22591996,-0.47239602,-0.48857081
6.26687996,-0.51789910,-0.53392130
6.30783996,-0.50880456,-0.50669879
6.34879996,-0.50880456,-0.51579332
6.38975996,-0.51789910,-0.52485734
6.43071996,-0.50880456,-0.50669879
6.47167996,-0.51789910,-0.51579332
6.51263996,-0.51789910,-0.52485734
6.55359996,-0.51789910,-0.52485734
6.59455996,-0.49971008,-0.49763483
6.63551996,-0.50880456,-0.50669879
6.67647996,-0.54521316,-0.53392130
6.71743996,-0.59071624,-0.59743035
6.75839996,-0.61799979,-0.61558884
6.79935996,-0.55430770,-0.56114382
6.84031996,-0.56340218,-0.56114382
6.88127996,-0.57249671,-0.57023835
6.92223996,-0.55430770,-0.55207986
6.96319996,-0.54521316,-0.55207986
7.00415996,-0.54521316,-0.54301584
7.04511996,-0.58162177,-0.57930237
7.08607996,-0.61799979,-0.62465286
7.12703996,-0.62709433,-0.63374734
7.16799996,-0.65440840,-0.65187538
7.20895996,-0.66350293,-0.66096985
7.24991996,-0.66350293,-0.66096985
7.29087996,-0.66350293,-0.67003387
7.33183996,-0.63621938,-0.63374734
7.37279996,-0.51789910,-0.52485734
7.41375995,-0.55430770,-0.56114382
7.45471995,-0.67259741,-0.67909789
7.49567995,-0.51789910,-0.52485734
7.53663995,-0.51789910,-0.52485734
7.57759995,-0.54521316,-0.55207986
7.61855995,-0.59981078,-0.60652488
7.65951995,-0.48149052,-0.47947630
7.70047995,-0.51789910,-0.52485734
7.74143995,-0.60890532,-0.60652488
7.78239995,-0.59071624,-0.58836633
7.82335995,-0.48149052,-0.48857081
7.86431995,-0.47239602,-0.47947630
7.90527995,-0.59981078,-0.60652488
7.94623995,-0.48149052,-0.49763483
7.98719995,-0.47239602,-0.47947630
8.02815995,-0.55430770,-0.57023835
8.06911995,-0.59071624,-0.59743035
8.11007995,-0.47239602,-0.47947630
8.15103995,-0.45420697,-0.46134830
8.19199995,-0.58162177,-0.58836633
8.23295995,-0.58162177,-0.58836633
8.27391995,-0.51789910,-0.53392130
8.31487995,-0.43601793,-0.44318980
8.35583995,-0.51789910,-0.51579332
8.39679995,-0.55430770,-0.56114382
8.43775995,-0.50880456,-0.51579332
8.47871995,-0.46330148,-0.46134830
8.51967995,-0.49971008,-0.49763483
8.56063995,-0.49061555,-0.48857081
8.60159995,-0.43601793,-0.45225379
8.64255995,-0.39960936,-0.40690330
8.68351995,-0.45420697,-0.45225379
8.72447995,-0.46330148,-0.46134830
8.76543995,-0.44511247,-0.45225379
8.80639995,-0.45420697,-0.45225379
8.84735995,-0.40870386,-0.40690330
8.88831995,-0.45420697,-0.45225379
8.92927995,-0.44511247,-0.44318980
8.97023995,-0.44511247,-0.44318980
9.01119995,-0.41779840,-0.41596729
9.05215994,-0.43601793,-0.43412581
9.09311994,-0.43601793,-0.43412581
9.13407994,-0.45420697,-0.45225379
9.17503994,-0.46330148,-0.46134830
9.21599994,-0.51789910,-0.51579332
9.25695994,-0.50880456,-0.51579332
9.29791994,-0.50880456,-0.49763483
9.33887994,-0.45420697,-0.45225379
9.37983994,-0.47239602,-0.47041231
9.42079994,-0.45420697,-0.45225379
9.46175994,-0.43601793,-0.43412581
9.50271994,-0.50880456,-0.50669879
9.54367994,-0.49061555,-0.48857081
9.58463994,-0.46330148,-0.46134830
9.62559994,-0.48149052,-0.47947630
9.66655994,-0.49061555,-0.48857081
9.70751994,-0.48149052,-0.48857081
9.74847994,-0.39960936,-0.39783928
9.78943994,-0.43601793,-0.44318980
9.83039994,-0.38138983,-0.37968078
9.87135994,-0.37229529,-0.36152226
9.91231994,-0.33588672,-0.34339428
9.95327994,-0.36320078,-0.36152226
9.99423994,-0.34501174,-0.35245827
10.03519994,-0.32679221,-0.33429974
10.07615994,-0.37229529,-0.38874477
10.11711994,-0.35410628,-0.35245827
10.15807994,-0.30860317,-0.31617177
10.19903994,-0.35410628,-0.36152226
10.23999994,-0.32679221,-0.33429974
10.28095994,-0.27219459,-0.27988526
10.32191994,-0.21759698,-0.22544023
10.36287994,-0.29950866,-0.30707723
10.40383994,-0.26310006,-0.27988526
10.44479994,-0.15390484,-0.17099521
10.48575994,-0.19028291,-0.19821772
10.52671994,-0.29950866,-0.30707723
10.56767994,-0.15390484,-0.17099521
10.60863994,-0.10840175,-0.10748619
10.64959994,-0.19028291,-0.19821772
10.69055994,-0.23578601,-0.24356823
10.73151993,-0.19028291,-0.19821772
10.77247993,-0.14481033,-0.14377269
10.81343993,-0.16299936,-0.17099521
10.85439993,-0.15390484,-0.16190070
10.89535993,-0.10840175,-0.11655018
10.93631993,-0.13568529,-0.13470870
10.97727993,-0.14481033,-0.15283670
11.01823993,-0.16299936,-0.16190070
11.05919993,-0.08108768,-0.08026368
11.10015993,-0.10840175,-0.09839167
11.14111993,-0.08108768,-0.08026368
11.18207993,-0.09018219,-0.08932768
11.22303993,-0.08108768,-0.08026368
11.26399993,-0.05380413,-0.05304117
11.30495993,-0.01739555,-0.01672414
11.34591993,-0.04467910,-0.04394665
11.38687993,-0.10840175,-0.10748619
11.42783993,-0.07199316,-0.06210517
11.46879993,-0.03558458,-0.03488266
11.50975993,0.00079348,0.01046785
11.55071993,-0.02649007,-0.02581866
11.59167993,0.00079348,0.00140385
11.63263993,0.00079348,0.01046785
11.67359993,0.00079348,0.00140385
11.71455993,0.00079348,0.01046785
11.75551993,0.02807703,0.02859584
11.79647993,0.05539110,0.04675436
11.83743993,0.03717154,0.04675436
11.87839993,0.03717154,0.03765984
11.91935993,-0.00830103,-0.00766015
11.96031993,0.03717154,0.03765984
12.00127993,0.06448561,0.06488235
12.04223993,0.07358012,0.08304086
12.08319993,0.03717154,0.04675436
12.12415993,0.05539110,0.04675436
12.16511993,0.09176916,0.09210486
12.20607993,0.09176916,0.09210486
12.24703993,0.10998870,0.10119937
12.28799993,0.10089419,0.10119937
12.32895993,0.10998870,0.10119937
12.36991992,0.13727225,0.12842189
12.41087992,0.13727225,0.12842189
12.45183992,0.10998870,0.11026338
12.49279992,0.14639729,0.13748589
12.53375992,0.16458632,0.15564440
12.57471992,0.12817773,0.11932737
12.61567992,0.18277535,0.16470839
12.65663992,0.16458632,0.15564440
12.69759992,0.17368084,0.15564440
12.73855992,0.18277535,0.17377239
12.77951992,0.17368084,0.16470839
12.82047992,0.19186987,0.17377239
12.86143992,0.21008942,0.20099491
12.90239992,0.24649800,0.22821741
12.94335992,0.25559253,0.23728141
12.98431992,0.27378154,0.24637593
13.02527992,0.28287607,0.26450393
13.06623992,0.28287607,0.27359843
13.10719992,0.29200110,0.28266242
13.14815992,0.29200110,0.29172644
13.18911992,0.29200110,0.29172644
13.23007992,0.29200110,0.29172644
13.27103992,0.30109560,0.30082095
13.31199992,0.29200110,0.29172644
13.35295992,0.29200110,0.30082095
13.39391992,0.29200110,0.30082095
13.43487992,0.28287607,0.29172644
13.47583992,0.28287607,0.28266242
13.51679992,0.27378154,0.27359843
13.55775992,0.28287607,0.28266242
13.59871992,0.27378154,0.29172644
13.63967992,0.27378154,0.29172644
13.68063992,0.27378154,0.29172644
13.72159992,0.27378154,0.28266242
13.76255992,0.27378154,0.27359843
13.80351992,0.26468703,0.26450393
13.84447992,0.26468703,0.26450393
13.88543992,0.25559253,0.26450393
13.92639992,0.27378154,0.28266242
13.96735992,0.27378154,0.29172644
14.00831991,0.28287607,0.29172644
14.04927991,0.28287607,0.30082095
14.09023991,0.29200110,0.30988494
14.13119991,0.28287607,0.30082095
14.17215991,0.28287607,0.30082095
14.21311991,0.29200110,0.30082095
14.25407991,0.29200110,0.30082095
14.29503991,0.30109560,0.29172644
14.33599991,0.31019014,0.29172644
14.37695991,0.31019014,0.29172644
14.41791991,0.31928465,0.29172644
14.45887991,0.31019014,0.28266242
14.49983991,0.31928465,0.29172644
14.54079991,0.31019014,0.29172644
14.58175991,0.31019014,0.28266242
14.62271991,0.31928465,0.28266242
14.66367991,0.33747369,0.29172644
14.70463991,0.32837915,0.27359843
14.74559991,0.32837915,0.27359843
14.78655991,0.32837915,0.28266242
14.82751991,0.31928465,0.28266242
14.86847991,0.31928465,0.29172644
14.90943991,0.31019014,0.28266242
14.95039991,0.31928465,0.28266242
14.99135991,0.32837915,0.29172644
15.03231991,0.32837915,0.28266242
15.07327991,0.31928465,0.27359843
15.11423991,0.31928465,0.28266242
15.15519991,0.31019014,0.28266242
15.19615991,0.29200110,0.29172644
15.23711991,0.29200110,0.29172644
15.27807991,0.29200110,0.30082095
15.31903991,0.30109560,0.29172644
15.35999991,0.30109560,0.29172644
15.40095991,0.31019014,0.30082095
15.44191991,0.31019014,0.30082095
15.48287991,0.30109560,0.30082095
15.52383991,0.29200110,0.30082095
15.56479991,0.29200110,0.30082095
15.60575991,0.28287607,0.30082095
15.64671990,0.28287607,0.30082095
15.68767990,0.29200110,0.30082095
15.72863990,0.28287607,0.30082095
15.76959990,0.29200110,0.30082095
15.81055990,0.29200110,0.30082095
15.85151990,0.28287607,0.30082095
15.89247990,0.28287607,0.29172644
15.93343990,0.28287607,0.28266242
15.97439990,0.28287607,0.28266242
16.01535990,0.27378154,0.29172644
16.05631990,0.28287607,0.30082095
16.09727990,0.28287607,0.30082095
16.13823990,0.28287607,0.30082095
16.17919990,0.28287607,0.30082095
16.22015990,0.28287607,0.30082095
16.26111990,0.28287607,0.29172644
16.30207990,0.27378154,0.29172644
16.34303990,0.28287607,0.30082095
16.38399990,0.28287607,0.29172644
16.42495990,0.28287607,0.29172644
16.46591990,0.29200110,0.29172644
16.50687990,0.29200110,0.29172644
16.54783990,0.29200110,0.30082095
16.58879990,0.28287607,0.29172644
16.62975990,0.29200110,0.30082095
16.67071990,0.29200110,0.30082095
16.71167990,0.29200110,0.30082095
16.75263990,0.31019014,0.30082095
16.79359990,0.31928465,0.28266242
16.83455990,0.31928465,0.28266242
16.87551990,0.31928465,0.28266242
16.91647990,0.31928465,0.28266242
16.95743990,0.31928465,0.28266242
16.99839990,0.31019014,0.28266242
17.03935990,0.31928465,0.28266242
17.08031990,0.32837915,0.28266242
17.12127990,0.34659871,0.28266242
17.16223990,0.34659871,0.28266242
17.20319990,0.32837915,0.27359843
17.24415990,0.31928465,0.27359843
17.28511989,0.31928465,0.28266242
17.32607989,0.31019014,0.28266242
17.36703989,0.31019014,0.28266242
17.40799989,0.31928465,0.28266242
17.44895989,0.31928465,0.28266242
17.48991989,0.31928465,0.28266242
17.53087989,0.31928465,0.28266242
17.57183989,0.31019014,0.28266242
17.61279989,0.29200110,0.28266242
17.65375989,0.30109560,0.29172644
17.69471989,0.30109560,0.30082095
17.73567989,0.30109560,0.30082095
17.77663989,0.29200110,0.30082095
17.81759989,0.29200110,0.30082095
17.85855989,0.29200110,0.30988494
17.89951989,0.29200110,0.30988494
17.94047989,0.29200110,0.30988494
17.98143989,0.28287607,0.30082095
18.02239989,0.28287607,0.28266242
18.06335989,0.27378154,0.27359843
18.10431989,0.27378154,0.27359843
18.14527989,0.27378154,0.27359843
18.18623989,0.27378154,0.28266242
18.22719989,0.27378154,0.28266242
18.26815989,0.27378154,0.28266242
18.30911989,0.27378154,0.27359843
18.35007989,0.26468703,0.26450393
18.39103989,0.25559253,0.26450393
18.43199989,0.26468703,0.27359843
18.47295989,0.27378154,0.28266242
18.51391989,0.28287607,0.29172644
18.55487989,0.28287607,0.28266242
18.59583989,0.28287607,0.29172644
18.63679989,0.29200110,0.30082095
18.67775989,0.29200110,0.30082095
18.71871989,0.29200110,0.30082095
18.75967989,0.29200110,0.30082095
18.80063989,0.29200110,0.30082095
18.84159989,0.31019014,0.30082095
18.88255989,0.31928465,0.30082095
18.92351988,0.31928465,0.29172644
18.96447988,0.31928465,0.28266242
19.00543988,0.31928465,0.28266242
19.04639988,0.31019014,0.28266242
19.08735988,0.31019014,0.28266242
19.12831988,0.31019014,0.28266242
19.16927988,0.31928465,0.28266242
19.21023988,0.31928465,0.28266242
19.25119988,0.31928465,0.27359843
19.29215988,0.31928465,0.27359843
19.33311988,0.31928465,0.27359843
19.37407988,0.31928465,0.27359843
19.41503988,0.31019014,0.28266242
19.45599988,0.31019014,0.28266242
19.49695988,0.31019014,0.29172644
19.53791988,0.31928465,0.29172644
19.57887988,0.31928465,0.29172644
19.61983988,0.32837915,0.29172644
19.66079988,0.31928465,0.29172644
19.70175988,0.31928465,0.29172644
19.74271988,0.31019014,0.29172644
19.78367988,0.30109560,0.30082095
19.82463988,0.29200110,0.30082095
19.86559988,0.29200110,0.30082095
19.90655988,0.29200110,0.29172644
19.94751988,0.29200110,0.28266242
19.98847988,0.29200110,0.28266242
20.02943988,0.29200110,0.29172644
20.07039988,0.29200110,0.30082095
20.11135988,0.29200110,0.30082095
20.15231988,0.29200110,0.30082095
20.19327988,0.29200110,0.30082095
20.23423988,0.28287607,0.30082095
20.27519988,0.28287607,0.30082095
20.31615988,0.28287607,0.29172644
20.35711988,0.28287607,0.30082095
20.39807988,0.28287607,0.30082095
20.43903988,0.28287607,0.30082095
20.47999988,0.29200110,0.29172644
20.52095988,0.27378154,0.27359843
20.56191988,0.27378154,0.28266242
20.60287987,0.28287607,0.30082095
20.64383987,0.28287607,0.30082095
20.68479987,0.28287607,0.30082095
20.72575987,0.29200110,0.30082095
20.76671987,0.28287607,0.30082095
20.80767987,0.27378154,0.29172644
20.84863987,0.28287607,0.30082095
20.88959987,0.28287607,0.30082095
20.93055987,0.27378154,0.29172644
20.97151987,0.29200110,0.30082095
21.01247987,0.29200110,0.30082095
21.05343987,0.29200110,0.29172644
21.09439987,0.29200110,0.28266242
21.13535987,0.29200110,0.30082095
21.17631987,0.29200110,0.30082095
21.21727987,0.29200110,0.28266242
21.25823987,0.30109560,0.30082095
21.29919987,0.31928465,0.30082095
21.34015987,0.31928465,0.28266242
21.38111987,0.32837915,0.28266242
21.42207987,0.32837915,0.28266242
21.46303987,0.31928465,0.27359843
21.50399987,0.31928465,0.28266242
21.54495987,0.31019014,0.27359843
21.58591987,0.31928465,0.28266242
21.62687987,0.31928465,0.27359843
21.66783987,0.32837915,0.27359843
21.70879987,0.32837915,0.27359843
21.74975987,0.32837915,0.27359843
21.79071987,0.31928465,0.27359843
21.83167987,0.31019014,0.27359843
21.87263987,0.31019014,0.27359843
21.91359987,0.31019014,0.28266242
21.95455987,0.31019014,0.29172644
21.99551987,0.31019014,0.29172644
22.03647987,0.31019014,0.28266242
22.07743987,0.31019014,0.28266242
22.11839987,0.31019014,0.30082095
22.15935987,0.30109560,0.29172644
22.20031987,0.29200110,0.30082095
22.24127986,0.29200110,0.30082095
22.28223986,0.29200110,0.30082095
22.32319986,0.28287607,0.30082095
22.36415986,0.28287607,0.29172644
22.40511986,0.28287607,0.30082095
22.44607986,0.28287607,0.30082095
22.48703986,0.27378154,0.30082095
22.52799986,0.27378154,0.28266242
22.56895986,0.27378154,0.28266242
22.60991986,0.27378154,0.27359843
22.65087986,0.26468703,0.26450393
22.69183986,0.26468703,0.27359843
22.73279986,0.27378154,0.29172644
22.77375986,0.27378154,0.29172644
22.81471986,0.27378154,0.29172644
22.85567986,0.27378154,0.29172644
22.89663986,0.28287607,0.30082095
22.93759986,0.27378154,0.28266242
22.97855986,0.27378154,0.29172644
23.01951986,0.28287607,0.30082095
23.06047986,0.28287607,0.30082095
23.10143986,0.28287607,0.28266242
23.14239986,0.29200110,0.30082095
23.18335986,0.29200110,0.29172644
23.22431986,0.29200110,0.29172644
23.26527986,0.31019014,0.30082095
23.30623986,0.29200110,0.28266242
23.34719986,0.29200110,0.29172644
23.38815986,0.31019014,0.30082095
23.42911986,0.31928465,0.28266242
23.47007986,0.31928465,0.28266242
23.51103986,0.31928465,0.28266242
23.55199986,0.29200110,0.26450393
23.59295986,0.29200110,0.27359843
23.63391986,0.29200110,0.27359843
23.67487986,0.27378154,0.26450393
23.71583986,0.28287607,0.26450393
23.75679986,0.25559253,0.23728141
23.79775986,0.24649800,0.23728141
23.83871986,0.25559253,0.22821741
23.87967985,0.20099491,0.19193090
23.92063985,0.21008942,0.20099491
23.96159985,0.21918394,0.21915342
24.00255985,0.14639729,0.15564440
24.04351985,0.17368084,0.16470839
24.08447985,0.19186987,0.18283638
24.12543985,0.09176916,0.09210486
24.16639985,0.15549180,0.14654988
24.20735985,0.16458632,0.15564440
24.24831985,0.06448561,0.06488235
24.28927985,0.11908323,0.11932737
24.33023985,0.08267464,0.08304086
24.37119985,0.02807703,0.02859584
24.41215985,0.09176916,0.09210486
24.45311985,0.00079348,0.00140385
24.49407985,-0.00830103,-0.00766015
24.53503985,0.07358012,0.07397687
24.57599985,-0.03558458,-0.03488266
24.61695985,-0.03558458,-0.02581866
24.65791985,0.03717154,0.04675436
24.69887985,-0.11749626,-0.11655018
24.73983985,-0.05380413,-0.05304117
24.78079985,0.00079348,0.00140385
24.82175985,-0.14481033,-0.14377269
24.86271985,-0.08108768,-0.08026368
24.90367985,-0.04467910,-0.04394665
24.94463985,-0.09018219,-0.09839167
24.98559985,-0.19028291,-0.19821772
25.02655985,-0.12659077,-0.12561418
25.06751985,-0.15390484,-0.15283670
25.10847985,-0.21759698,-0.21634571
25.14943985,-0.21759698,-0.21634571
25.19039985,-0.12659077,-0.13470870
25.23135985,-0.21759698,-0.22544023
25.27231985,-0.26310006,-0.26172674
25.31327985,-0.18118839,-0.18005921
25.35423985,-0.16299936,-0.17099521
25.39519985,-0.32679221,-0.32523575
25.43615985,-0.21759698,-0.21634571
25.47711985,-0.19028291,-0.19821772
25.51807984,-0.23578601,-0.24356823
25.55903984,-0.28128910,-0.27988526
25.59999984,-0.19028291,-0.19821772
25.64095984,-0.26310006,-0.27079073
25.68191984,-0.26310006,-0.27079073
25.72287984,-0.21759698,-0.21634571
25.76383984,-0.23578601,-0.24356823
25.80479984,-0.28128910,-0.27988526
25.84575984,-0.26310006,-0.27079073
25.88671984,-0.28128910,-0.28894925
25.92767984,-0.33588672,-0.34339428
25.96863984,-0.34501174,-0.35245827
26.00959984,-0.37229529,-0.37968078
26.05055984,-0.39051485,-0.39783928
26.09151984,-0.39051485,-0.39783928
26.13247984,-0.39960936,-0.40690330
26.17343984,-0.40870386,-0.41596729
26.21439984,-0.41779840,-0.42506179
26.25535984,-0.46330148,-0.46134830
26.29631984,-0.47239602,-0.47947630
26.33727984,-0.49971008,-0.50669879
26.37823984,-0.50880456,-0.51579332
26.41919984,-0.50880456,-0.50669879
26.46015984,-0.49061555,-0.49763483
26.50111984,-0.49061555,-0.48857081
26.54207984,-0.51789910,-0.52485734
26.58303984,-0.54521316,-0.55207986
26.62399984,-0.51789910,-0.52485734
26.66495984,-0.49971008,-0.49763483
26.70591984,-0.48149052,-0.48857081
26.74687984,-0.50880456,-0.50669879
26.78783984,-0.57249671,-0.57023835
26.82879984,-0.54521316,-0.55207986
26.86975984,-0.52699363,-0.52485734
26.91071984,-0.50880456,-0.50669879
26.95167984,-0.50880456,-0.50669879
26.99263984,-0.54521316,-0.54301584
27.03359984,-0.58162177,-0.58836633
27.07455984,-0.61799979,-0.62465286
27.11551984,-0.67259741,-0.67909789
27.15647983,-0.73632008,-0.74260688
27.19743983,-0.75450909,-0.75170141
27.23839983,-0.68172246,-0.67909789
27.27935983,-0.59071624,-0.58836633
27.32031983,-0.59071624,-0.59743035
27.36127983,-0.59981078,-0.59743035
27.40223983,-0.59981078,-0.60652488
27.44319983,-0.62709433,-0.62465286
27.48415983,-0.65440840,-0.65187538
27.52511983,-0.67259741,-0.67003387
27.56607983,-0.67259741,-0.67909789
27.60703983,-0.63621938,-0.64281136
27.64799983,-0.59071624,-0.59743035
27.68895983,-0.50880456,-0.51579332
27.72991983,-0.52699363,-0.53392130
27.77087983,-0.54521316,-0.54301584
27.81183983,-0.55430770,-0.56114382
27.85279983,-0.55430770,-0.56114382
27.89375983,-0.61799979,-0.61558884
27.93471983,-0.61799979,-0.62465286
27.97567983,-0.59981078,-0.60652488
28.01663983,-0.60890532,-0.62465286
28.05759983,-0.57249671,-0.57930237
28.09855983,-0.49971008,-0.51579332
28.13951983,-0.49061555,-0.49763483
28.18047983,-0.46330148,-0.46134830
28.22143983,-0.43601793,-0.44318980
28.26239983,-0.46330148,-0.47041231
28.30335983,-0.46330148,-0.46134830
28.34431983,-0.47239602,-0.47041231
28.38527983,-0.48149052,-0.48857081
28.42623983,-0.49061555,-0.49763483
28.46719983,-0.52699363,-0.52485734
28.50815983,-0.57249671,-0.57023835
28.54911983,-0.54521316,-0.54301584
28.59007983,-0.50880456,-0.52485734
28.63103983,-0.47239602,-0.47041231
28.67199983,-0.38138983,-0.37968078
28.71295983,-0.38138983,-0.38874477
28.75391983,-0.39960936,-0.40690330
28.79487982,-0.46330148,-0.46134830
28.83583982,-0.48149052,-0.47947630
28.87679982,-0.46330148,-0.46134830
28.91775982,-0.37229529,-0.36152226
28.95871982,-0.33588672,-0.32523575
28.99967982,-0.33588672,-0.34339428
29.04063982,-0.43601793,-0.43412581
29.08159982,-0.30860317,-0.31617177
29.12255982,-0.29041412,-0.27988526
29.16351982,-0.29950866,-0.29801324
29.20447982,-0.29041412,-0.27988526
29.24543982,-0.43601793,-0.43412581
29.28639982,-0.39960936,-0.39783928
29.32735982,-0.29950866,-0.29801324
29.36831982,-0.29950866,-0.29801324
29.40927982,-0.38138983,-0.38874477
29.45023982,-0.45420697,-0.45225379
29.49119982,-0.32679221,-0.31617177
29.53215982,-0.37229529,-0.37968078
29.57311982,-0.35410628,-0.36152226
29.61407982,-0.41779840,-0.41596729
29.65503982,-0.43601793,-0.43412581
29.69599982,-0.35410628,-0.35245827
29.73695982,-0.33588672,-0.33429974
29.77791982,-0.39051485,-0.38874477
29.81887982,-0.40870386,-0.41596729
29.85983982,-0.30860317,-0.30707723
29.90079982,-0.36320078,-0.35245827
29.94175982,-0.27219459,-0.27079073
29.98271982,-0.38138983,-0.37968078
30.02367982,-0.29950866,-0.30707723
30.06463982,-0.22669148,-0.23450422
30.10559982,-0.33588672,-0.34339428
30.14655982,-0.25400555,-0.27079073
30.18751982,-0.19028291,-0.18912320
30.22847982,-0.30860317,-0.31617177
30.26943982,-0.21759698,-0.22544023
30.31039982,-0.19028291,-0.19821772
