Time,Channel A
(ms),(V)

2.41663999,-0.91433454
2.43711999,-0.91433454
2.45759999,-0.91433454
2.47807998,-0.89608449
2.49855998,-0.91433454
2.51903998,-0.89608449
2.53951998,-0.89608449
2.55999998,-0.89608449
2.58047998,-0.89608449
2.60095998,-0.89608449
2.62143998,-0.87777334
2.64191998,-0.87777334
2.66239998,-0.87777334
2.68287998,-0.87777334
2.70335998,-0.87777334
2.72383998,-0.87777334
2.74431998,-0.85952330
2.76479998,-0.85952330
2.78527998,-0.85952330
2.80575998,-0.84121221
2.82623998,-0.84121221
2.84671998,-0.84121221
2.86719998,-0.84121221
2.88767998,-0.82296211
2.90815998,-0.82296211
2.92863998,-0.82296211
2.94911998,-0.82296211
2.96959998,-0.82296211
2.99007998,-0.82296211
3.01055998,-0.80471206
3.03103998,-0.80471206
3.05151998,-0.80471206
3.07199998,-0.78640097
3.09247998,-0.78640097
3.11295998,-0.78640097
3.13343998,-0.78640097
3.15391998,-0.78640097
3.17439998,-0.78640097
3.19487998,-0.76815087
3.21535998,-0.76815087
3.23583998,-0.76815087
3.25631998,-0.76815087
3.27679998,-0.76815087
3.29727998,-0.78640097
3.31775998,-0.76815087
3.33823998,-0.76815087
3.35871998,-0.78640097
3.37919998,-0.78640097
3.39967998,-0.78640097
3.42015998,-0.78640097
3.44063998,-0.78640097
3.46111998,-0.78640097
3.48159998,-0.78640097
3.50207998,-0.78640097
3.52255998,-0.78640097
3.54303998,-0.82296211
3.56351998,-0.78640097
3.58399998,-0.80471206
3.60447998,-0.82296211
3.62495998,-0.82296211
3.64543998,-0.82296211
3.66591998,-0.82296211
3.68639998,-0.82296211
3.70687998,-0.84121221
3.72735998,-0.84121221
3.74783998,-0.84121221
3.76831998,-0.85952330
3.78879998,-0.85952330
3.80927998,-0.85952330
3.82975998,-0.85952330
3.85023998,-0.87777334
3.87071998,-0.87777334
3.89119998,-0.87777334
3.91167998,-0.89608449
3.93215998,-0.87777334
3.95263998,-0.89608449
3.97311998,-0.89608449
3.99359998,-0.89608449
4.01407998,-0.89608449
4.03455998,-0.89608449
4.05503998,-0.91433454
4.07551998,-0.91433454
4.09599998,-0.91433454
4.11647997,-0.91433454
4.13695997,-0.91433454
4.15743997,-0.91433454
4.17791997,-0.91433454
4.19839997,-0.91433454
4.21887997,-0.91433454
4.23935997,-0.91433454
4.25983997,-0.93264568
4.28031997,-0.93264568
4.30079997,-0.93264568
4.32127997,-0.93264568
4.34175997,-0.93264568
4.36223997,-0.93264568
4.38271997,-0.93264568
4.40319997,-0.93264568
4.42367997,-0.93264568
4.44415997,-0.93264568
4.46463997,-0.93264568
4.48511997,-0.93264568
4.50559997,-0.93264568
4.52607997,-0.93264568
4.54655997,-0.93264568
4.56703997,-0.93264568
4.58751997,-0.93264568
4.60799997,-0.93264568
4.62847997,-0.93264568
4.64895997,-0.91433454
4.66943997,-0.91433454
4.68991997,-0.93264568
4.71039997,-0.91433454
4.73087997,-0.91433454
4.75135997,-0.91433454
4.77183997,-0.91433454
4.79231997,-0.91433454
4.81279997,-0.91433454
4.83327997,-0.91433454
4.85375997,-0.91433454
4.87423997,-0.89608449
4.89471997,-0.89608449
4.91519997,-0.89608449
4.93567997,-0.89608449
4.95615997,-0.89608449
4.97663997,-0.89608449
4.99711997,-0.87777334
5.01759997,-0.85952330
5.03807997,-0.87777334
5.05855997,-0.85952330
5.07903997,-0.85952330
5.09951997,-0.85952330
5.11999997,-0.85952330
5.14047997,-0.85952330
5.16095997,-0.84121221
5.18143997,-0.84121221
5.20191997,-0.84121221
5.22239997,-0.84121221
5.24287997,-0.84121221
5.26335997,-0.82296211
5.28383997,-0.82296211
5.30431997,-0.82296211
5.32479997,-0.80471206
5.34527997,-0.80471206
5.36575997,-0.80471206
5.38623997,-0.80471206
5.40671997,-0.78640097
5.42719997,-0.78640097
5.44767997,-0.78640097
5.46815997,-0.80471206
5.48863997,-0.78640097
5.50911997,-0.78640097
5.52959997,-0.78640097
5.55007997,-0.78640097
5.57055997,-0.78640097
5.59103997,-0.78640097
5.61151997,-0.80471206
5.63199997,-0.78640097
5.65247997,-0.78640097
5.67295997,-0.78640097
5.69343997,-0.78640097
5.71391997,-0.80471206
5.73439997,-0.80471206
5.75487997,-0.82296211
5.77535996,-0.82296211
5.79583996,-0.82296211
5.81631996,-0.82296211
5.83679996,-0.82296211
5.85727996,-0.84121221
5.87775996,-0.84121221
5.89823996,-0.84121221
5.91871996,-0.84121221
5.93919996,-0.85952330
5.95967996,-0.84121221
5.98015996,-0.85952330
6.00063996,-0.85952330
6.02111996,-0.85952330
6.04159996,-0.87777334
6.06207996,-0.87777334
6.08255996,-0.87777334
6.10303996,-0.89608449
6.12351996,-0.89608449
6.14399996,-0.89608449
6.16447996,-0.89608449
6.18495996,-0.89608449
6.20543996,-0.89608449
6.22591996,-0.91433454
6.24639996,-0.91433454
6.26687996,-0.91433454
6.28735996,-0.91433454
6.30783996,-0.91433454
6.32831996,-0.91433454
6.34879996,-0.91433454
6.36927996,-0.91433454
6.38975996,-0.93264568
6.41023996,-0.91433454
6.43071996,-0.93264568
6.45119996,-0.93264568
6.47167996,-0.93264568
6.49215996,-0.93264568
6.51263996,-0.93264568
6.53311996,-0.93264568
6.55359996,-0.95089573
6.57407996,-0.93264568
6.59455996,-0.95089573
6.61503996,-0.95089573
6.63551996,-0.93264568
6.65599996,-0.93264568
6.67647996,-0.93264568
6.69695996,-0.93264568
6.71743996,-0.93264568
6.73791996,-0.93264568
6.75839996,-0.93264568
6.77887996,-0.93264568
6.79935996,-0.93264568
6.81983996,-0.93264568
6.84031996,-0.93264568
6.86079996,-0.93264568
6.88127996,-0.93264568
6.90175996,-0.93264568
6.92223996,-0.93264568
6.94271996,-0.91433454
6.96319996,-0.91433454
6.98367996,-0.91433454
7.00415996,-0.91433454
7.02463996,-0.91433454
7.04511996,-0.91433454
7.06559996,-0.91433454
7.08607996,-0.89608449
7.10655996,-0.89608449
7.12703996,-0.89608449
7.14751996,-0.89608449
7.16799996,-0.89608449
7.18847996,-0.89608449
7.20895996,-0.89608449
7.22943996,-0.87777334
7.24991996,-0.87777334
7.27039996,-0.85952330
7.29087996,-0.85952330
7.31135996,-0.85952330
7.33183996,-0.85952330
7.35231996,-0.85952330
7.37279996,-0.84121221
7.39327996,-0.84121221
7.41375995,-0.84121221
7.43423995,-0.82296211
7.45471995,-0.84121221
7.47519995,-0.82296211
7.49567995,-0.82296211
7.51615995,-0.82296211
7.53663995,-0.80471206
7.55711995,-0.82296211
7.57759995,-0.82296211
7.59807995,-0.82296211
7.61855995,-0.80471206
7.63903995,-0.80471206
7.65951995,-0.80471206
7.67999995,-0.78640097
7.70047995,-0.78640097
7.72095995,-0.78640097
7.74143995,-0.78640097
7.76191995,-0.78640097
7.78239995,-0.78640097
7.80287995,-0.78640097
7.82335995,-0.78640097
7.84383995,-0.78640097
7.86431995,-0.78640097
7.88479995,-0.78640097
7.90527995,-0.78640097
7.92575995,-0.80471206
7.94623995,-0.78640097
7.96671995,-0.80471206
7.98719995,-0.82296211
8.00767995,-0.82296211
8.02815995,-0.82296211
8.04863995,-0.82296211
8.06911995,-0.82296211
8.08959995,-0.84121221
8.11007995,-0.84121221
8.13055995,-0.82296211
8.15103995,-0.84121221
8.17151995,-0.84121221
8.19199995,-0.84121221
8.21247995,-0.85952330
8.23295995,-0.85952330
8.25343995,-0.84121221
8.27391995,-0.85952330
8.29439995,-0.85952330
8.31487995,-0.85952330
8.33535995,-0.85952330
8.35583995,-0.87777334
8.37631995,-0.89608449
8.39679995,-0.89608449
8.41727995,-0.89608449
8.43775995,-0.89608449
8.45823995,-0.89608449
8.47871995,-0.89608449
8.49919995,-0.89608449
8.51967995,-0.89608449
8.54015995,-0.91433454
8.56063995,-0.91433454
8.58111995,-0.91433454
8.60159995,-0.91433454
8.62207995,-0.91433454
8.64255995,-0.91433454
8.66303995,-0.91433454
8.68351995,-0.91433454
8.70399995,-0.91433454
8.72447995,-0.91433454
8.74495995,-0.91433454
8.76543995,-0.93264568
8.78591995,-0.91433454
8.80639995,-0.93264568
8.82687995,-0.91433454
8.84735995,-0.93264568
8.86783995,-0.91433454
8.88831995,-0.91433454
8.90879995,-0.93264568
8.92927995,-0.91433454
8.94975995,-0.91433454
8.97023995,-0.91433454
8.99071995,-0.91433454
9.01119995,-0.91433454
9.03167995,-0.91433454
9.05215994,-0.91433454
9.07263994,-0.91433454
9.09311994,-0.91433454
9.11359994,-0.91433454
9.13407994,-0.89608449
9.15455994,-0.91433454
9.17503994,-0.89608449
9.19551994,-0.89608449
9.21599994,-0.89608449
9.23647994,-0.89608449
9.25695994,-0.89608449
9.27743994,-0.89608449
9.29791994,-0.89608449
9.31839994,-0.89608449
9.33887994,-0.87777334
9.35935994,-0.89608449
9.37983994,-0.87777334
9.40031994,-0.87777334
9.42079994,-0.85952330
9.44127994,-0.85952330
9.46175994,-0.85952330
9.48223994,-0.85952330
9.50271994,-0.84121221
9.52319994,-0.84121221
9.54367994,-0.84121221
9.56415994,-0.84121221
9.58463994,-0.84121221
9.60511994,-0.82296211
9.62559994,-0.82296211
9.64607994,-0.82296211
9.66655994,-0.80471206
9.68703994,-0.82296211
9.70751994,-0.80471206
9.72799994,-0.82296211
9.74847994,-0.78640097
9.76895994,-0.78640097
9.78943994,-0.78640097
9.80991994,-0.78640097
9.83039994,-0.78640097
9.85087994,-0.78640097
9.87135994,-0.78640097
9.89183994,-0.76815087
9.91231994,-0.76815087
9.93279994,-0.76815087
9.95327994,-0.76815087
9.97375994,-0.76815087
9.99423994,-0.76815087
10.01471994,-0.76815087
10.03519994,-0.76815087
10.05567994,-0.76815087
10.07615994,-0.76815087
10.09663994,-0.76815087
10.11711994,-0.76815087
10.13759994,-0.76815087
10.15807994,-0.76815087
10.17855994,-0.78640097
10.19903994,-0.78640097
10.21951994,-0.78640097
10.23999994,-0.78640097
10.26047994,-0.78640097
10.28095994,-0.78640097
10.30143994,-0.78640097
10.32191994,-0.80471206
10.34239994,-0.80471206
10.36287994,-0.80471206
10.38335994,-0.82296211
10.40383994,-0.82296211
10.42431994,-0.82296211
10.44479994,-0.84121221
10.46527994,-0.84121221
10.48575994,-0.84121221
10.50623994,-0.84121221
10.52671994,-0.84121221
10.54719994,-0.84121221
10.56767994,-0.85952330
10.58815994,-0.85952330
10.60863994,-0.85952330
10.62911994,-0.85952330
10.64959994,-0.85952330
10.67007994,-0.85952330
10.69055994,-0.87777334
10.71103993,-0.87777334
10.73151993,-0.89608449
10.75199993,-0.89608449
10.77247993,-0.89608449
10.79295993,-0.89608449
10.81343993,-0.89608449
10.83391993,-0.89608449
10.85439993,-0.89608449
10.87487993,-0.91433454
10.89535993,-0.89608449
10.91583993,-0.89608449
10.93631993,-0.91433454
10.95679993,-0.91433454
10.97727993,-0.91433454
10.99775993,-0.91433454
11.01823993,-0.91433454
11.03871993,-0.91433454
11.05919993,-0.91433454
11.07967993,-0.91433454
11.10015993,-0.91433454
11.12063993,-0.91433454
11.14111993,-0.91433454
11.16159993,-0.91433454
11.18207993,-0.91433454
11.20255993,-0.91433454
11.22303993,-0.91433454
11.24351993,-0.91433454
11.26399993,-0.91433454
11.28447993,-0.91433454
11.30495993,-0.91433454
11.32543993,-0.89608449
11.34591993,-0.89608449
11.36639993,-0.89608449
11.38687993,-0.89608449
11.40735993,-0.89608449
11.42783993,-0.89608449
11.44831993,-0.89608449
11.46879993,-0.89608449
11.48927993,-0.89608449
11.50975993,-0.89608449
11.53023993,-0.89608449
11.55071993,-0.89608449
11.57119993,-0.87777334
11.59167993,-0.87777334
11.61215993,-0.85952330
11.63263993,-0.85952330
11.65311993,-0.84121221
11.67359993,-0.85952330
11.69407993,-0.85952330
11.71455993,-0.84121221
11.73503993,-0.84121221
11.75551993,-0.84121221
11.77599993,-0.84121221
11.79647993,-0.84121221
11.81695993,-0.84121221
11.83743993,-0.82296211
11.85791993,-0.82296211
11.87839993,-0.82296211
11.89887993,-0.82296211
11.91935993,-0.82296211
11.93983993,-0.80471206
11.96031993,-0.80471206
11.98079993,-0.78640097
12.00127993,-0.78640097
12.02175993,-0.78640097
12.04223993,-0.78640097
12.06271993,-0.78640097
12.08319993,-0.78640097
12.10367993,-0.76815087
12.12415993,-0.76815087
12.14463993,-0.78640097
12.16511993,-0.78640097
12.18559993,-0.78640097
12.20607993,-0.76815087
12.22655993,-0.76815087
12.24703993,-0.76815087
12.26751993,-0.76815087
12.28799993,-0.78640097
12.30847993,-0.78640097
12.32895993,-0.76815087
12.34943992,-0.78640097
12.36991992,-0.76815087
12.39039992,-0.78640097
12.41087992,-0.78640097
12.43135992,-0.78640097
12.45183992,-0.78640097
12.47231992,-0.78640097
12.49279992,-0.80471206
12.51327992,-0.80471206
12.53375992,-0.80471206
12.55423992,-0.82296211
12.57471992,-0.82296211
12.59519992,-0.82296211
12.61567992,-0.84121221
12.63615992,-0.84121221
12.65663992,-0.84121221
12.67711992,-0.84121221
12.69759992,-0.84121221
12.71807992,-0.84121221
12.73855992,-0.84121221
12.75903992,-0.84121221
12.77951992,-0.84121221
12.79999992,-0.85952330
12.82047992,-0.85952330
12.84095992,-0.85952330
12.86143992,-0.87777334
12.88191992,-0.85952330
12.90239992,-0.89608449
12.92287992,-0.89608449
12.94335992,-0.89608449
12.96383992,-0.89608449
12.98431992,-0.89608449
13.00479992,-0.89608449
13.02527992,-0.89608449
13.04575992,-0.89608449
13.06623992,-0.91433454
13.08671992,-0.91433454
13.10719992,-0.91433454
13.12767992,-0.91433454
13.14815992,-0.91433454
13.16863992,-0.91433454
13.18911992,-0.91433454
13.20959992,-0.91433454
13.23007992,-0.91433454
13.25055992,-0.91433454
13.27103992,-0.91433454
13.29151992,-0.93264568
13.31199992,-0.93264568
13.33247992,-0.93264568
13.35295992,-0.91433454
13.37343992,-0.91433454
13.39391992,-0.91433454
13.41439992,-0.91433454
13.43487992,-0.91433454
13.45535992,-0.93264568
13.47583992,-0.91433454
13.49631992,-0.91433454
13.51679992,-0.91433454
13.53727992,-0.91433454
13.55775992,-0.91433454
13.57823992,-0.91433454
13.59871992,-0.91433454
13.61919992,-0.91433454
13.63967992,-0.91433454
13.66015992,-0.91433454
13.68063992,-0.91433454
13.70111992,-0.91433454
13.72159992,-0.89608449
13.74207992,-0.91433454
13.76255992,-0.89608449
13.78303992,-0.89608449
13.80351992,-0.89608449
13.82399992,-0.89608449
13.84447992,-0.89608449
13.86495992,-0.89608449
13.88543992,-0.89608449
13.90591992,-0.87777334
13.92639992,-0.87777334
13.94687992,-0.87777334
13.96735992,-0.85952330
13.98783991,-0.85952330
14.00831991,-0.84121221
14.02879991,-0.85952330
14.04927991,-0.85952330
14.06975991,-0.84121221
14.09023991,-0.84121221
14.11071991,-0.84121221
14.13119991,-0.82296211
14.15167991,-0.84121221
14.17215991,-0.82296211
14.19263991,-0.80471206
14.21311991,-0.82296211
14.23359991,-0.80471206
14.25407991,-0.80471206
14.27455991,-0.82296211
14.29503991,-0.80471206
14.31551991,-0.80471206
14.33599991,-0.78640097
14.35647991,-0.78640097
14.37695991,-0.78640097
14.39743991,-0.78640097
14.41791991,-0.78640097
14.43839991,-0.78640097
14.45887991,-0.78640097
14.47935991,-0.78640097
14.49983991,-0.78640097
14.52031991,-0.78640097
14.54079991,-0.78640097
14.56127991,-0.78640097
14.58175991,-0.78640097
14.60223991,-0.80471206
14.62271991,-0.82296211
14.64319991,-0.80471206
14.66367991,-0.80471206
14.68415991,-0.82296211
14.70463991,-0.82296211
14.72511991,-0.82296211
14.74559991,-0.82296211
14.76607991,-0.84121221
14.78655991,-0.82296211
14.80703991,-0.84121221
14.82751991,-0.84121221
14.84799991,-0.84121221
14.86847991,-0.84121221
14.88895991,-0.84121221
14.90943991,-0.85952330
14.92991991,-0.85952330
14.95039991,-0.85952330
14.97087991,-0.87777334
14.99135991,-0.87777334
15.01183991,-0.89608449
15.03231991,-0.89608449
15.05279991,-0.89608449
15.07327991,-0.89608449
15.09375991,-0.89608449
15.11423991,-0.89608449
15.13471991,-0.89608449
15.15519991,-0.89608449
15.17567991,-0.89608449
15.19615991,-0.89608449
15.21663991,-0.91433454
15.23711991,-0.91433454
15.25759991,-0.91433454
15.27807991,-0.91433454
15.29855991,-0.91433454
15.31903991,-0.91433454
15.33951991,-0.93264568
15.35999991,-0.93264568
15.38047991,-0.93264568
15.40095991,-0.93264568
15.42143991,-0.93264568
15.44191991,-0.93264568
15.46239991,-0.93264568
15.48287991,-0.93264568
15.50335991,-0.93264568
15.52383991,-0.93264568
15.54431991,-0.93264568
15.56479991,-0.93264568
15.58527991,-0.93264568
15.60575991,-0.93264568
15.62623991,-0.93264568
15.64671990,-0.93264568
15.66719990,-0.93264568
15.68767990,-0.93264568
15.70815990,-0.93264568
15.72863990,-0.93264568
15.74911990,-0.93264568
15.76959990,-0.93264568
15.79007990,-0.93264568
15.81055990,-0.93264568
15.83103990,-0.93264568
15.85151990,-0.91433454
15.87199990,-0.91433454
15.89247990,-0.91433454
15.91295990,-0.91433454
15.93343990,-0.91433454
15.95391990,-0.91433454
15.97439990,-0.91433454
15.99487990,-0.91433454
16.01535990,-0.89608449
16.03583990,-0.91433454
16.05631990,-0.91433454
16.07679990,-0.89608449
16.09727990,-0.89608449
16.11775990,-0.89608449
16.13823990,-0.89608449
16.15871990,-0.87777334
16.17919990,-0.87777334
16.19967990,-0.85952330
16.22015990,-0.87777334
16.24063990,-0.85952330
16.26111990,-0.85952330
16.28159990,-0.84121221
16.30207990,-0.85952330
16.32255990,-0.85952330
16.34303990,-0.84121221
16.36351990,-0.84121221
16.38399990,-0.84121221
16.40447990,-0.84121221
16.42495990,-0.84121221
16.44543990,-0.82296211
16.46591990,-0.82296211
16.48639990,-0.84121221
16.50687990,-0.82296211
16.52735990,-0.82296211
16.54783990,-0.82296211
16.56831990,-0.82296211
16.58879990,-0.78640097
16.60927990,-0.80471206
16.62975990,-0.80471206
16.65023990,-0.80471206
16.67071990,-0.80471206
16.69119990,-0.80471206
16.71167990,-0.78640097
16.73215990,-0.82296211
16.75263990,-0.80471206
16.77311990,-0.82296211
16.79359990,-0.80471206
16.81407990,-0.80471206
16.83455990,-0.82296211
16.85503990,-0.80471206
16.87551990,-0.82296211
16.89599990,-0.82296211
16.91647990,-0.82296211
16.93695990,-0.82296211
16.95743990,-0.82296211
16.97791990,-0.82296211
16.99839990,-0.82296211
17.01887990,-0.84121221
17.03935990,-0.84121221
17.05983990,-0.84121221
17.08031990,-0.84121221
17.10079990,-0.84121221
17.12127990,-0.85952330
17.14175990,-0.85952330
17.16223990,-0.85952330
17.18271990,-0.87777334
17.20319990,-0.85952330
17.22367990,-0.87777334
17.24415990,-0.87777334
17.26463990,-0.89608449
17.28511989,-0.89608449
17.30559989,-0.87777334
17.32607989,-0.89608449
17.34655989,-0.89608449
17.36703989,-0.89608449
17.38751989,-0.89608449
17.40799989,-0.89608449
17.42847989,-0.91433454
17.44895989,-0.91433454
17.46943989,-0.91433454
17.48991989,-0.91433454
17.51039989,-0.91433454
17.53087989,-0.91433454
17.55135989,-0.91433454
17.57183989,-0.91433454
17.59231989,-0.91433454
17.61279989,-0.93264568
17.63327989,-0.91433454
17.65375989,-0.93264568
17.67423989,-0.93264568
17.69471989,-0.93264568
17.71519989,-0.93264568
17.73567989,-0.93264568
17.75615989,-0.93264568
17.77663989,-0.93264568
17.79711989,-0.93264568
17.81759989,-0.93264568
17.83807989,-0.93264568
17.85855989,-0.93264568
17.87903989,-0.93264568
17.89951989,-0.93264568
17.91999989,-0.93264568
17.94047989,-0.93264568
17.96095989,-0.93264568
17.98143989,-0.91433454
18.00191989,-0.91433454
18.02239989,-0.91433454
18.04287989,-0.93264568
18.06335989,-0.91433454
18.08383989,-0.91433454
18.10431989,-0.91433454
18.12479989,-0.91433454
18.14527989,-0.91433454
18.16575989,-0.91433454
18.18623989,-0.91433454
18.20671989,-0.89608449
18.22719989,-0.89608449
18.24767989,-0.89608449
18.26815989,-0.89608449
18.28863989,-0.89608449
18.30911989,-0.89608449
18.32959989,-0.87777334
18.35007989,-0.87777334
18.37055989,-0.87777334
18.39103989,-0.87777334
18.41151989,-0.85952330
18.43199989,-0.85952330
18.45247989,-0.85952330
18.47295989,-0.85952330
18.49343989,-0.84121221
18.51391989,-0.84121221
18.53439989,-0.84121221
18.55487989,-0.84121221
18.57535989,-0.84121221
18.59583989,-0.82296211
18.61631989,-0.82296211
18.63679989,-0.82296211
18.65727989,-0.82296211
18.67775989,-0.82296211
18.69823989,-0.80471206
18.71871989,-0.80471206
18.73919989,-0.80471206
18.75967989,-0.78640097
18.78015989,-0.78640097
18.80063989,-0.80471206
18.82111989,-0.78640097
18.84159989,-0.78640097
18.86207989,-0.78640097
18.88255989,-0.78640097
18.90303989,-0.78640097
18.92351988,-0.78640097
18.94399988,-0.78640097
18.96447988,-0.78640097
18.98495988,-0.78640097
19.00543988,-0.78640097
19.02591988,-0.78640097
19.04639988,-0.78640097
19.06687988,-0.78640097
19.08735988,-0.78640097
19.10783988,-0.78640097
19.12831988,-0.78640097
19.14879988,-0.78640097
19.16927988,-0.80471206
19.18975988,-0.80471206
19.21023988,-0.80471206
19.23071988,-0.80471206
19.25119988,-0.82296211
19.27167988,-0.82296211
19.29215988,-0.82296211
19.31263988,-0.82296211
19.33311988,-0.84121221
19.35359988,-0.82296211
19.37407988,-0.82296211
19.39455988,-0.84121221
19.41503988,-0.84121221
19.43551988,-0.84121221
19.45599988,-0.84121221
19.47647988,-0.84121221
19.49695988,-0.85952330
19.51743988,-0.85952330
19.53791988,-0.84121221
19.55839988,-0.85952330
19.57887988,-0.87777334
19.59935988,-0.87777334
19.61983988,-0.89608449
19.64031988,-0.87777334
19.66079988,-0.89608449
19.68127988,-0.87777334
19.70175988,-0.89608449
19.72223988,-0.89608449
19.74271988,-0.89608449
19.76319988,-0.89608449
19.78367988,-0.89608449
19.80415988,-0.89608449
19.82463988,-0.89608449
19.84511988,-0.89608449
19.86559988,-0.91433454
19.88607988,-0.91433454
19.90655988,-0.91433454
19.92703988,-0.91433454
19.94751988,-0.91433454
19.96799988,-0.91433454
19.98847988,-0.91433454
20.00895988,-0.91433454
20.02943988,-0.91433454
20.04991988,-0.91433454
20.07039988,-0.91433454
20.09087988,-0.89608449
20.11135988,-0.91433454
20.13183988,-0.91433454
20.15231988,-0.91433454
20.17279988,-0.91433454
20.19327988,-0.89608449
20.21375988,-0.89608449
20.23423988,-0.91433454
20.25471988,-0.89608449
20.27519988,-0.89608449
20.29567988,-0.89608449
20.31615988,-0.89608449
20.33663988,-0.89608449
20.35711988,-0.87777334
20.37759988,-0.89608449
20.39807988,-0.89608449
20.41855988,-0.89608449
20.43903988,-0.89608449
20.45951988,-0.87777334
20.47999988,-0.89608449
20.50047988,-0.87777334
20.52095988,-0.85952330
20.54143988,-0.85952330
20.56191988,-0.85952330
20.58239987,-0.85952330
20.60287987,-0.85952330
20.62335987,-0.85952330
20.64383987,-0.84121221
20.66431987,-0.84121221
20.68479987,-0.84121221
20.70527987,-0.84121221
20.72575987,-0.84121221
20.74623987,-0.84121221
20.76671987,-0.82296211
20.78719987,-0.82296211
20.80767987,-0.82296211
20.82815987,-0.82296211
20.84863987,-0.82296211
20.86911987,-0.82296211
20.88959987,-0.78640097
20.91007987,-0.80471206
20.93055987,-0.80471206
20.95103987,-0.80471206
20.97151987,-0.78640097
20.99199987,-0.78640097
21.01247987,-0.78640097
21.03295987,-0.78640097
21.05343987,-0.78640097
21.07391987,-0.78640097
21.09439987,-0.78640097
21.11487987,-0.78640097
21.13535987,-0.76815087
21.15583987,-0.76815087
21.17631987,-0.76815087
21.19679987,-0.76815087
21.21727987,-0.78640097
21.23775987,-0.76815087
21.25823987,-0.78640097
21.27871987,-0.78640097
21.29919987,-0.78640097
21.31967987,-0.78640097
21.34015987,-0.78640097
21.36063987,-0.78640097
21.38111987,-0.78640097
21.40159987,-0.78640097
21.42207987,-0.80471206
21.44255987,-0.78640097
21.46303987,-0.80471206
21.48351987,-0.82296211
21.50399987,-0.82296211
21.52447987,-0.82296211
21.54495987,-0.82296211
21.56543987,-0.82296211
21.58591987,-0.82296211
21.60639987,-0.84121221
21.62687987,-0.84121221
21.64735987,-0.84121221
21.66783987,-0.84121221
21.68831987,-0.85952330
21.70879987,-0.84121221
21.72927987,-0.84121221
21.74975987,-0.85952330
21.77023987,-0.85952330
21.79071987,-0.87777334
21.81119987,-0.85952330
21.83167987,-0.87777334
21.85215987,-0.87777334
21.87263987,-0.87777334
21.89311987,-0.89608449
21.91359987,-0.89608449
21.93407987,-0.89608449
21.95455987,-0.89608449
21.97503987,-0.89608449
21.99551987,-0.89608449
22.01599987,-0.89608449
22.03647987,-0.89608449
22.05695987,-0.89608449
22.07743987,-0.91433454
22.09791987,-0.91433454
22.11839987,-0.91433454
22.13887987,-0.91433454
22.15935987,-0.91433454
22.17983987,-0.91433454
22.20031987,-0.91433454
22.22079986,-0.91433454
22.24127986,-0.91433454
22.26175986,-0.91433454
22.28223986,-0.91433454
22.30271986,-0.91433454
22.32319986,-0.91433454
22.34367986,-0.91433454
22.36415986,-0.91433454
22.38463986,-0.91433454
22.40511986,-0.91433454
22.42559986,-0.91433454
22.44607986,-0.91433454
22.46655986,-0.91433454
22.48703986,-0.91433454
22.50751986,-0.89608449
22.52799986,-0.91433454
22.54847986,-0.89608449
22.56895986,-0.89608449
22.58943986,-0.89608449
22.60991986,-0.89608449
22.63039986,-0.89608449
22.65087986,-0.89608449
22.67135986,-0.89608449
22.69183986,-0.89608449
22.71231986,-0.87777334
22.73279986,-0.89608449
22.75327986,-0.89608449
22.77375986,-0.87777334
22.79423986,-0.87777334
22.81471986,-0.85952330
22.83519986,-0.85952330
22.85567986,-0.85952330
22.87615986,-0.85952330
22.89663986,-0.84121221
22.91711986,-0.84121221
22.93759986,-0.84121221
22.95807986,-0.84121221
22.97855986,-0.84121221
22.99903986,-0.82296211
23.01951986,-0.84121221
23.03999986,-0.82296211
23.06047986,-0.82296211
23.08095986,-0.82296211
23.10143986,-0.82296211
23.12191986,-0.82296211
23.14239986,-0.82296211
23.16287986,-0.80471206
23.18335986,-0.80471206
23.20383986,-0.82296211
23.22431986,-0.78640097
23.24479986,-0.78640097
23.26527986,-0.78640097
23.28575986,-0.78640097
23.30623986,-0.78640097
23.32671986,-0.78640097
23.34719986,-0.78640097
23.36767986,-0.78640097
23.38815986,-0.78640097
23.40863986,-0.78640097
23.42911986,-0.78640097
23.44959986,-0.78640097
23.47007986,-0.78640097
23.49055986,-0.78640097
23.51103986,-0.78640097
23.53151986,-0.78640097
23.55199986,-0.78640097
23.57247986,-0.78640097
23.59295986,-0.80471206
23.61343986,-0.80471206
23.63391986,-0.80471206
23.65439986,-0.82296211
23.67487986,-0.82296211
23.69535986,-0.82296211
23.71583986,-0.82296211
23.73631986,-0.82296211
23.75679986,-0.84121221
23.77727986,-0.84121221
23.79775986,-0.84121221
23.81823986,-0.85952330
23.83871986,-0.84121221
23.85919985,-0.85952330
23.87967985,-0.85952330
23.90015985,-0.85952330
23.92063985,-0.85952330
23.94111985,-0.85952330
23.96159985,-0.85952330
23.98207985,-0.87777334
24.00255985,-0.89608449
24.02303985,-0.87777334
24.04351985,-0.89608449
24.06399985,-0.89608449
24.08447985,-0.89608449
24.10495985,-0.89608449
24.12543985,-0.89608449
24.14591985,-0.89608449
24.16639985,-0.89608449
24.18687985,-0.91433454
24.20735985,-0.91433454
24.22783985,-0.91433454
24.24831985,-0.91433454
24.26879985,-0.91433454
24.28927985,-0.91433454
24.30975985,-0.91433454
24.33023985,-0.91433454
24.35071985,-0.93264568
24.37119985,-0.91433454
24.39167985,-0.91433454
24.41215985,-0.93264568
